SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Tue Dec 12 17:04:38 CET 2023
Benutzer: ANU
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2G45903
Integrationszeit (usec): 100000 (USB2G45903)
Spektren Durchschnitt berechnet: 1 (USB2G45903)
Boxcar Glättung: 5 (USB2G45903)
Dunkelstromkorrektur: Nein (USB2G45903)
Puls/Lampe aktiviert: Nein (USB2G45903)
Correct for Detector Non-linearity: Nein (USB2G45903)
Streulichtkorrektur: Nein (USB2G45903)
Anzahl Pixel in verarbeitetem Spektrum: 651
>>>>>Begin Processed Spectral Data<<<<<
788,00	143,51
789,00	143,12
790,00	142,90
791,00	142,46
792,00	142,04
793,00	142,13
794,00	141,87
795,00	141,47
796,00	141,05
797,00	141,03
798,00	140,88
799,00	141,07
800,00	140,91
801,00	141,36
802,00	141,19
803,00	141,93
804,00	141,70
805,00	141,61
806,00	141,77
807,00	141,66
808,00	140,90
809,00	140,89
810,00	140,59
811,00	140,57
812,00	140,06
813,00	140,08
814,00	139,35
815,00	139,29
816,00	139,32
817,00	139,01
818,00	139,27
819,00	139,62
820,00	139,65
821,00	139,50
822,00	139,44
823,00	139,74
824,00	139,32
825,00	139,09
826,00	139,58
827,00	139,51
828,00	140,08
829,00	139,97
830,00	140,26
831,00	140,29
832,00	140,11
833,00	140,25
834,00	140,10
835,00	140,49
836,00	140,09
837,00	139,70
838,00	140,00
839,00	139,49
840,00	139,12
841,00	139,15
842,00	138,97
843,00	139,18
844,00	138,95
845,00	139,12
846,00	139,23
847,00	139,84
848,00	139,90
849,00	139,56
850,00	139,63
851,00	139,62
852,00	139,57
853,00	139,84
854,00	139,90
855,00	140,55
856,00	140,70
857,00	140,76
858,00	140,42
859,00	140,46
860,00	141,07
861,00	140,48
862,00	140,71
863,00	140,65
864,00	140,72
865,00	140,58
866,00	140,21
867,00	139,87
868,00	139,94
869,00	140,27
870,00	140,17
871,00	139,58
872,00	140,09
873,00	140,13
874,00	140,43
875,00	141,13
876,00	141,54
877,00	142,13
878,00	142,62
879,00	142,69
880,00	142,76
881,00	142,91
882,00	142,86
883,00	142,64
884,00	142,98
885,00	142,68
886,00	142,29
887,00	142,19
888,00	141,71
889,00	141,12
890,00	140,88
891,00	140,83
892,00	140,73
893,00	141,03
894,00	141,47
895,00	140,73
896,00	140,34
897,00	139,51
898,00	139,02
899,00	139,34
900,00	140,21
901,00	140,48
902,00	140,24
903,00	140,17
904,00	139,95
905,00	139,65
906,00	139,95
907,00	140,51
908,00	140,59
909,00	140,85
910,00	140,42
911,00	139,70
912,00	139,23
913,00	139,50
914,00	139,70
915,00	139,50
916,00	139,75
917,00	140,12
918,00	139,94
919,00	139,94
920,00	139,74
921,00	139,98
922,00	139,96
923,00	140,29
924,00	140,08
925,00	139,96
926,00	140,84
927,00	140,51
928,00	139,93
929,00	139,68
930,00	139,85
931,00	139,86
932,00	139,49
933,00	139,61
934,00	139,44
935,00	139,55
936,00	139,56
937,00	138,78
938,00	139,18
939,00	139,34
940,00	139,41
941,00	139,18
942,00	139,46
943,00	139,51
944,00	139,26
945,00	139,34
946,00	139,45
947,00	139,79
948,00	140,08
949,00	139,71
950,00	140,18
951,00	140,39
952,00	140,79
953,00	140,86
954,00	140,88
955,00	141,42
956,00	141,09
957,00	141,05
958,00	141,09
959,00	140,67
960,00	140,86
961,00	140,39
962,00	140,47
963,00	140,21
964,00	140,13
965,00	141,50
966,00	141,13
967,00	141,24
968,00	141,08
969,00	141,06
970,00	141,20
971,00	141,39
972,00	141,70
973,00	141,33
974,00	141,10
975,00	140,95
976,00	139,85
977,00	139,86
978,00	140,05
979,00	140,22
980,00	140,76
981,00	141,31
982,00	141,41
983,00	141,41
984,00	141,76
985,00	142,36
986,00	141,65
987,00	141,63
988,00	141,60
989,00	141,64
990,00	141,85
991,00	141,00
992,00	140,54
993,00	140,26
994,00	139,84
995,00	139,86
996,00	139,61
997,00	139,89
998,00	140,08
999,00	137,14
1000,00	141,22
>>>>>End Processed Spectral Data<<<<<
